# Constructed from biom file
#OTU ID	13i	2i	33i	50i	59i	31i	2SM.DN	48SM.DN	8SM.DN	51SM.DN	33SM.DN	50SM.DN	13DAG.SM	39DAG.SM	59DAG.SM	7DAG.SM	26DAG.SM	27DAG.SM	48DN.AN	50DN.AN	51DN.AN	2DN.AE	38DN.AE	8DN.AE	21DN.AE	33DN.AE	45DN.AE	26DAG.AN	49DAG.AN	46DAG.AN	3DAG.AN	54DAG.AN	59DAG.AN	20DAG.AE	34DAG.AE	39DAG.AE	7DAG.AE	27DAG.AE	10DAG.AE
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.000480820600492	0.000696490758103	0.000428591837707	0.00030538190702	0.000140587656404	0.00032961961896	0.000339065805892	0.000517598343685	0.00133619129805	0.000739082692795	0.000436075322101	0.0011006222749	0.000510498512896	0.00118570928741	0.000524806248856	0.000471572064071	0.000531590752914	0.000246464036127	0.000850564004941	0.000977712153561	0.000492622971009	0.00073147073322	0.00055330136481	0.00014650345097	0.000911228153305	0.000268034921121	0.000466526708654	0.000479261066574	0.000370466417219	0.000735879077168	0.000506152369317	0.00072869955157	0.000426557863501	0.000277218477341	0.000327298153741	0.000453831384186	0.000441547890284	0.00100879670729	0.000502386335092
k__Bacteria;p__Chlorobi;c__OPB56;o__	0.000106849022331	0.000160728636485	3.57159864755e-05	0.0	0.0	2.1974641264e-05	0.000135626322357	0.000172532781228	5.56746374189e-05	0.000253399780387	0.0001982160555	0.000275155568725	1.10977937586e-05	0.000194378571706	1.2204796485e-05	1.57190688024e-05	0.0	3.97522638914e-05	8.10060957087e-05	0.000119719855538	2.46311485505e-05	3.18030753574e-05	0.00018443378827	0.000423232191692	5.46736891983e-05	1.91453515087e-05	0.000233263354327	8.71383757407e-05	0.000129663246027	0.000119331742243	0.000122174709835	0.000130792227205	0.000111275964392	5.83617847034e-05	0.000252912209709	6.98202129516e-05	0.000194281071725	0.00014123153902	7.53579502638e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__	1.78081703886e-05	3.57174747745e-05	2.38106576504e-05	7.18545663577e-05	3.12417014231e-05	6.59239237919e-05	0.000149188954592	4.9295080351e-05	0.000167023912257	0.000147816538559	0.000515361744301	8.46632519155e-05	0.000133173525103	7.77514286825e-05	0.000183071947275	9.43144128142e-05	3.88968843596e-05	0.000103355886118	0.00014176066749	5.9859927769e-05	2.46311485505e-05	1.59015376787e-05	0.000202877167097	4.88344836567e-05	7.28982522644e-05	3.82907030173e-05	0.000169646075874	0.000188799814105	0.000129663246027	0.000159108989658	3.49070599529e-05	0.0	0.000241097922849	1.45904461758e-05	0.000238035020902	6.98202129516e-05	0.00012363340928	0.000161407473166	2.51193167546e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales	3.56163407771e-05	8.92936869363e-05	0.000107147959427	0.000125745491126	0.000109345954981	0.00010987320632	1.35626322357e-05	0.000123237700877	5.56746374189e-05	6.33499450967e-05	0.0001189296333	0.000105829064894	8.87823500688e-05	0.000174940714536	6.10239824251e-05	4.71572064071e-05	3.88968843596e-05	0.000103355886118	0.000121509143563	0.000139673164794	0.000123155742752	7.95076883935e-05	0.00018443378827	3.25563224378e-05	9.11228153305e-05	0.000153162812069	6.36172784528e-05	0.000116184500988	0.000111139925166	9.94431185362e-05	0.000104721179859	5.60538116592e-05	5.56379821958e-05	2.91808923517e-05	0.000104140321645	6.98202129516e-05	7.06476624455e-05	6.05278024373e-05	0.000100477267018
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__WCHB1-50	3.56163407771e-05	7.14349495491e-05	8.33373017763e-05	5.38909247683e-05	0.000124966805692	6.59239237919e-05	5.42505289427e-05	9.8590160702e-05	2.78373187095e-05	0.00019004983529	3.96432111001e-05	0.000232823942768	3.32933812758e-05	0.0	3.66143894551e-05	0.000188628825628	0.000103725024959	0.000119256791674	0.000222766763199	5.9859927769e-05	9.85245942018e-05	0.000222621527502	0.00018443378827	6.51126448756e-05	0.000127571941463	9.57267575433e-05	0.000127234556906	8.71383757407e-05	9.26166043048e-05	3.97772474145e-05	5.23605899293e-05	0.000130792227205	0.000111275964392	0.000102133123231	4.46315664192e-05	0.000174550532379	7.06476624455e-05	0.000161407473166	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11	7.12326815543e-05	0.000125011161711	5.95266441259e-05	0.0	0.0	0.0	1.35626322357e-05	0.000123237700877	8.35119561284e-05	0.000295633077118	0.00017839444995	8.46632519155e-05	1.10977937586e-05	3.88757143413e-05	3.66143894551e-05	4.71572064071e-05	0.0	0.0	4.05030478544e-05	3.99066185127e-05	0.000221680336954	0.000286227678216	0.000110660272962	3.25563224378e-05	0.000236919319859	9.57267575433e-05	6.36172784528e-05	0.0	1.8523320861e-05	0.0	3.49070599529e-05	7.47384155456e-05	3.70919881306e-05	1.45904461758e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	0.00113972290487	0.00880435753192	0.00209533787323	5.38909247683e-05	0.000218691909961	0.00140637704089	0.00134270059133	0.00549640145913	0.00492720541157	0.0241574457302	0.0141724479683	0.0094187867756	0.000233053668931	0.00229366714613	0.0015500091536	0.00421271043903	0.000816834571551	0.00027826584724	0.00589319346281	0.00554701997326	0.0134732382571	0.0147248238905	0.00890815197344	0.000537179320224	0.0135408503581	0.00672001837954	0.00740081006001	0.0013651678866	0.000500129663246	0.000676213206046	0.00260057596649	0.00213004484305	0.00205860534125	0.000554436954682	0.000386806908966	0.00164077500436	0.00436249315601	0.00230005649262	0.00125596583773
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	0.00174520069808	0.000642914545942	0.0146911757703	7.18545663577e-05	0.0	0.00637264596655	0.0278033960831	0.00436261461106	0.00192077499095	4.22332967311e-05	0.0010703666997	2.11658129789e-05	0.0109091312647	0.0420829607744	0.000671263806676	0.0195545215901	0.0199281704202	0.062967586004	0.035602179064	0.00802123032105	0.0335229931772	0.00422980902253	0.00245296938399	0.0906205235057	0.00663374095606	0.011027722469	0.00212057594843	0.00747937725107	0.00107435260994	0.0024860779634	0.0788899554935	0.0278400597907	0.00999629080119	0.0278677521959	0.0455539521252	0.00755803805202	0.00785955244706	0.00121055604875	0.141899020347
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	8.90408519429e-05	0.000214304848647	4.76213153007e-05	0.00061076381404	0.000437383819923	0.00010987320632	0.000325503173656	2.46475401755e-05	0.000668095649027	8.44665934623e-05	0.000555004955401	0.000126994877873	0.00015536911262	3.88757143413e-05	0.000915359736376	0.000785953440118	0.000155587537438	0.000174909961122	0.000303772858908	7.98132370254e-05	0.000172418039853	0.000190818452144	0.000793065289561	9.76689673135e-05	0.00359023892402	0.000268034921121	0.000848230379371	0.00046473800395	0.000629792909273	0.000835322195704	0.000314163539576	0.000186846038864	0.00129821958457	7.29522308792e-05	0.000714105062707	3.49101064758e-05	0.00012363340928	0.000161407473166	5.02386335092e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.0208177511842	0.0261809090097	0.0135839801895	0.011245239635	0.0176828030055	0.00637264596655	0.0235311669289	0.0209750566893	0.0981543857696	0.0401005152462	0.146798810704	0.0136307835584	0.0404403604563	0.0227228550325	0.187966070666	0.0314066994671	0.0328678672838	0.042240755611	0.0206565544057	0.0146457289942	0.002684795192	0.00257604910395	0.2040944301	0.0018068758953	0.0318200871134	0.00536069842242	0.215429310601	0.122792494481	0.101229948505	0.210859188544	0.0704599005149	0.0333707025411	0.253171364985	0.0128541830809	0.185280509395	0.0855646709722	0.0409226584715	0.0698692599467	0.0118060788747
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	0.0	0.0	0.00102385827897	0.0	0.000109345954981	0.0	1.35626322357e-05	0.00076407374544	0.0	0.00240729791368	0.00356788899901	0.000253989755747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.369483919222	0.318242700241	0.481022905853	0.402511317094	0.429479669463	0.329355923265	0.459759670157	0.545524006704	0.226456587701	0.391333727511	0.314945490585	0.459848452779	0.526401651352	0.538934027913	0.295807652407	0.463209519468	0.438692027435	0.431987851708	0.403147086818	0.372209030868	0.477154609719	0.443716507386	0.299336038362	0.561059382732	0.292504237211	0.339485372951	0.291854867782	0.39409782735	0.341329233505	0.306205250597	0.351932978445	0.453176382661	0.3396884273	0.471665353527	0.335272326941	0.437301448769	0.369805189071	0.322229844242	0.414745038935
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	0.0117355842861	0.00773283328869	0.00303585885042	0.0059459653661	0.00399893778215	0.0095809435911	0.00321434383985	0.00396825396825	0.0175653481057	0.010452740941	0.00432111000991	0.00294204800406	0.000843432325654	0.000349881429071	0.00905595899188	0.00161906408664	0.000142621909318	0.000373671280579	0.00289596792159	0.00271365005886	0.0078573363876	0.00214670758662	0.00217631870159	0.00139992186483	0.00450146707733	0.00444172155001	0.00222660474585	0.00397931915882	0.116437594932	0.0794351630867	0.00223405183698	0.000112107623318	0.00389465875371	0.000277218477341	0.00132406980377	0.000261825798569	0.00038856214345	0.0190259058994	0.000477267018337
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1;o__	0.000160273533497	0.00019644611126	0.000202390590028	5.38909247683e-05	0.000140587656404	8.78985650559e-05	0.000162751586828	0.00027112294193	0.000278373187095	0.000464566264043	0.000336967294351	0.00019049231681	0.000233053668931	0.000291567857559	0.00019527674376	0.000172909756826	0.000220415678038	0.000222612677792	0.000182263715345	0.000199533092563	0.000172418039853	0.000143113839108	0.000147547030616	0.000162781612189	0.000200470193727	5.7436054526e-05	0.000190851835358	0.000304984315092	0.00018523320861	0.00035799522673	0.000314163539576	0.000336322869955	0.000408011869436	0.000204266246462	0.000223157832096	0.000436376330948	0.000211942987336	0.000423694617061	0.000301431801055
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2;o__	0.0	3.57174747745e-05	8.33373017763e-05	0.0	3.12417014231e-05	2.1974641264e-05	1.35626322357e-05	2.46475401755e-05	2.78373187095e-05	6.33499450967e-05	0.0	0.0	0.000221955875172	7.77514286825e-05	0.00012204796485	0.000157190688024	0.000544556381034	0.000318018111131	0.000101257619636	7.98132370254e-05	0.00051725411956	1.59015376787e-05	0.0	0.0	0.0	3.82907030173e-05	0.0	0.0	1.8523320861e-05	5.96658711217e-05	0.00024434941967	0.000298953662182	0.000166913946588	1.45904461758e-05	0.0	3.49101064758e-05	1.76619156114e-05	0.0	2.51193167546e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__	0.000106849022331	0.00019644611126	0.000166674603553	0.000215563699073	0.000187450208538	0.000131847847584	0.000189876851299	0.000197180321404	8.35119561284e-05	0.000126699890193	0.0001189296333	8.46632519155e-05	8.87823500688e-05	0.000194378571706	6.10239824251e-05	1.57190688024e-05	0.000103725024959	0.000103355886118	0.000749306385305	0.000458926112896	0.000615778713761	7.95076883935e-05	7.3773515308e-05	8.13908060945e-05	7.28982522644e-05	0.000114872109052	0.000106028797421	1.45230626234e-05	0.0	5.96658711217e-05	5.23605899293e-05	0.000130792227205	7.41839762611e-05	0.000145904461758	1.48771888064e-05	1.74550532379e-05	7.06476624455e-05	4.03518682915e-05	2.51193167546e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32	0.0	1.78587373873e-05	0.00228582313443	0.0116404397499	0.00996610275396	0.00516404069704	0.00263115065372	0.000838016365967	0.00172591375999	0.000274516428752	0.00352824578791	0.00279388731321	0.000133173525103	0.00136065000194	0.00390553487521	0.00119464922898	0.000233381306157	0.00630470905318	0.000425282002471	0.00037911287587	4.92622971009e-05	0.000492947668039	0.00453707119144	1.62781612189e-05	0.000109347378397	0.00323556440496	0.00589520113663	0.000174276751481	0.000555699625829	0.00079554494829	0.000942490618728	0.000691330343797	0.00183605341246	0.0	0.000847999761965	0.00221679176121	0.000300252565393	2.01759341458e-05	0.00135644310475
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.000195889874274	0.000267881060809	0.000380970522406	0.00032334554861	0.000296796163519	0.000351594260224	0.000393316334834	0.000369713102632	0.000250535868385	0.000401216318946	0.000317145688801	0.000338653007662	0.000244151462689	0.000349881429071	0.00019527674376	0.000157190688024	0.000285243818637	0.00027826584724	0.000364527430689	0.000359159566614	0.000443360673908	0.000381636904289	0.000221320545924	0.000406954030473	0.000218694756793	0.000153162812069	0.000190851835358	0.000232369001975	0.000407513058941	0.000318217979316	0.000296710009599	0.000298953662182	7.41839762611e-05	0.000306399369693	0.000178526265677	0.000209460638855	0.000211942987336	0.000242111209749	0.000226073850791
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	0.00487943868647	0.00298240914367	0.000654793085385	0.000143709132715	0.000328037864942	0.000813061726767	0.000257690012478	0.000640836044563	0.00361885143223	0.00979812484163	0.00410307234886	0.00334419845066	0.0	0.0	2.440959297e-05	0.0	1.29656281199e-05	0.0	0.000121509143563	0.000518786040665	0.000295573782605	6.36061507148e-05	0.000793065289561	0.000162781612189	0.000546736891983	0.00189538979936	0.000911847657824	2.90461252469e-05	0.000166709887749	0.0	0.0	1.86846038864e-05	0.0	7.29522308792e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.00893970153506	0.00232163586034	0.0122624886899	0.00957462096716	0.00368652076792	0.0095809435911	0.0124776216568	0.0128413684314	0.00247752136514	0.003927696596	0.00279484638256	0.00833933031368	0.0347915834332	0.033491427905	0.00257521205834	0.0238772655108	0.0465984674628	0.0280094451379	0.00911318576723	0.00448949458268	0.0233256976773	0.010097476426	0.00413131685725	0.0184268784998	0.00601410581181	0.00513095420432	0.00358377335284	0.00739223887533	0.00309339458378	0.00457438345267	0.0357448293917	0.0517189835575	0.0161164688427	0.0467915608859	0.016216135799	0.0130389247687	0.0188099401261	0.00397465902671	0.0393117307209
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	0.000534245111657	0.00058933833378	0.000607171770084	0.000520945606093	0.000640454879173	0.000944909574351	0.000678131611783	0.0013063196293	0.000751607605155	0.000844665934623	0.000555004955401	0.00118528552682	0.00182003817641	0.00318780857598	0.000829926160981	0.00139899712341	0.00132249406823	0.00161394191399	0.000972073148504	0.0010974320091	0.00123155742752	0.00136753224037	0.00092216894135	0.000911577028259	0.00105702465783	0.00057436054526	0.000551349746591	0.00101661438364	0.000815026117882	0.000735879077168	0.00122174709835	0.00156950672646	0.000723293768546	0.00160494907934	0.000996771650029	0.00136149415256	0.00125399600841	0.000827213299976	0.00148203968852
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales	0.0	0.000107152424324	9.52426306015e-05	7.18545663577e-05	6.24834028461e-05	0.0	8.1375793414e-05	0.000147885241053	0.000389722461932	0.000211166483656	0.000654112983152	6.34974389366e-05	0.000110977937586	3.88757143413e-05	0.00017086715079	4.71572064071e-05	3.88968843596e-05	7.95045277829e-05	8.10060957087e-05	3.99066185127e-05	7.38934456514e-05	3.18030753574e-05	0.000313537440059	3.25563224378e-05	0.000109347378397	1.91453515087e-05	0.000212057594843	0.000159753688858	0.000148186566888	3.97772474145e-05	0.000122174709835	3.73692077728e-05	0.000333827893175	8.75426770551e-05	0.000446315664192	6.98202129516e-05	3.53238312227e-05	0.0	5.02386335092e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Thermodesulfobacteriales	0.000106849022331	8.92936869363e-05	8.33373017763e-05	5.38909247683e-05	9.37251042692e-05	4.3949282528e-05	8.1375793414e-05	9.8590160702e-05	5.56746374189e-05	0.000126699890193	5.94648166501e-05	6.34974389366e-05	0.000122075731345	0.000349881429071	8.54335753951e-05	7.85953440118e-05	0.000103725024959	0.000143108150009	6.07545717815e-05	7.98132370254e-05	9.85245942018e-05	0.000159015376787	3.6886757654e-05	8.13908060945e-05	0.0	3.82907030173e-05	2.12057594843e-05	0.000101661438364	5.55699625829e-05	0.000178997613365	0.000157081769788	7.47384155456e-05	3.70919881306e-05	5.83617847034e-05	4.46315664192e-05	0.000104730319427	8.83095780568e-05	0.00014123153902	0.000150715900528
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	0.000142465363109	7.14349495491e-05	7.14319729511e-05	8.98182079471e-05	4.68625521346e-05	0.000131847847584	9.49384256497e-05	4.9295080351e-05	0.000194861230966	0.000105583241828	0.00013875123885	0.00019049231681	5.5488968793e-05	5.83135715119e-05	1.2204796485e-05	4.71572064071e-05	5.18625124794e-05	9.54054333394e-05	0.000202515239272	0.000119719855538	0.000123155742752	6.36061507148e-05	5.5330136481e-05	6.51126448756e-05	0.000127571941463	7.65814060346e-05	2.12057594843e-05	5.80922504938e-05	1.8523320861e-05	5.96658711217e-05	6.98141199058e-05	3.73692077728e-05	3.70919881306e-05	5.83617847034e-05	8.92631328384e-05	5.23651597137e-05	0.00012363340928	2.01759341458e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.000427396089326	0.000214304848647	0.000238106576504	0.000269454623841	0.000218691909961	0.00032961961896	0.000366191070363	0.000690131124914	0.000473234418061	0.000464566264043	0.000317145688801	0.000423316259578	0.00015536911262	9.71892858531e-05	0.000134252761335	0.000110033481617	0.000259312562397	0.000174909961122	0.000587294193888	0.000518786040665	0.000566516416661	0.000477046130361	0.000331980818886	0.000634848287537	0.000346266698256	0.000325470975647	0.000275674873296	0.000145230626234	0.000129663246027	1.98886237072e-05	0.000122174709835	0.000112107623318	3.70919881306e-05	0.000189675800286	8.92631328384e-05	0.000104730319427	0.00012363340928	4.03518682915e-05	7.53579502638e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	0.000641094133989	0.000696490758103	0.000773846373637	0.000520945606093	0.000671696580596	0.000659239237919	0.00100363478544	0.0013063196293	0.000946468836122	0.000844665934623	0.000911793855302	0.000994793210007	0.000932214675722	0.00136065000194	0.000378348691036	0.000974582265747	0.00110207839019	0.00111306338896	0.00133660057919	0.000957758844304	0.00150250006158	0.00106540302447	0.000497971228329	0.00153014715458	0.000765431648776	0.000631796599786	0.000720995822465	0.000522830254444	0.000370466417219	0.000556881463803	0.000925037088751	0.00108370702541	0.000723293768546	0.000875426770551	0.000609964741063	0.000453831384186	0.000759462371289	0.000363166814624	0.000828937452901
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	0.000569861452434	0.000714349495491	0.00122624886899	0.00204785514119	0.00145273911617	0.00123057991078	0.00162751586828	0.00142955733018	0.000361885143223	0.00101359912155	0.0012685827552	0.00148160690852	0.00127624628224	0.000971892858531	0.00029291511564	0.000927425059339	0.000596418893513	0.000969955238951	0.00093157010065	0.000638505896203	0.00108377053622	0.00147884300412	0.00118037624493	0.00200221382993	0.000583186018115	0.00112957573901	0.00089064189834	0.000334030440339	0.000259326492053	0.000477326968974	0.000680687669081	0.000691330343797	0.000278189910979	0.000904607662902	0.000401684097773	0.000244370745331	0.000653490877621	0.000504398353644	0.000678221552374
